pincode,year,state,district,age_0_5,age_5_17,age_18_greater,total_enrollments,updates_5_17,updates_18_plus,total_updates,UER,UER_18_plus,NMR,NMR_adult,migration_category,NMR_quartile,NMR_bin,area_type,is_anomaly
100000,2025,100000,100000,0,1,217,218,0,2,2,0.0091743119266055,0.0091743119266055,-0.9908256880733946,-0.9908256880733946,net_outflow,Q1,<0,Medium,False
110001,2025,Delhi,New Delhi,91,39,6,136,331,2388,2719,19.99264705882353,17.558823529411764,18.99264705882353,16.558823529411764,extreme_attraction,Q4,10-20,Medium,False
110002,2025,Delhi,Central Delhi,302,79,4,385,357,3443,3800,9.87012987012987,8.942857142857143,8.87012987012987,7.942857142857143,very_high_attraction,Q3,5-10,Medium,False
110003,2025,Delhi,Central Delhi,541,232,84,857,245,2447,2692,3.1411901983663943,2.855309218203034,2.1411901983663943,1.855309218203034,high_attraction,Q1,2-5,High,False
110005,2025,Delhi,Central Delhi,619,202,50,871,834,10227,11061,12.699196326061998,11.741676234213548,11.699196326061998,10.741676234213548,extreme_attraction,Q3,10-20,High,False
110006,2025,Delhi,North Delhi,778,161,9,948,1748,17100,18848,19.88185654008439,18.037974683544306,18.88185654008439,17.037974683544302,extreme_attraction,Q4,10-20,High,False
110007,2025,Delhi,North Delhi,646,180,18,844,1122,13932,15054,17.83649289099526,16.507109004739338,16.83649289099526,15.507109004739338,extreme_attraction,Q4,10-20,High,False
110008,2025,Delhi,Central Delhi,376,123,18,517,2072,19508,21580,41.74081237911025,37.7330754352031,40.74081237911025,36.7330754352031,extreme_attraction,Q4,20-50,High,True
110009,2025,Delhi,North West Delhi,306,71,14,391,520,6433,6953,17.782608695652176,16.452685421994886,16.782608695652176,15.452685421994886,extreme_attraction,Q4,10-20,Medium,False
110010,2025,Delhi,South West Delhi,113,40,2,155,197,1582,1779,11.477419354838707,10.206451612903226,10.477419354838707,9.206451612903226,extreme_attraction,Q3,10-20,Medium,False
110012,2025,Delhi,Central Delhi,138,25,5,168,329,3142,3471,20.660714285714285,18.702380952380956,19.660714285714285,17.702380952380953,extreme_attraction,Q4,10-20,Medium,False
110013,2025,Delhi,South Delhi,117,19,5,141,56,751,807,5.723404255319149,5.326241134751773,4.723404255319149,4.326241134751773,high_attraction,Q1,2-5,Medium,False
110014,2025,Delhi,South Delhi,162,33,17,212,234,3127,3361,15.85377358490566,14.75,14.85377358490566,13.75,extreme_attraction,Q4,10-20,Medium,False
110015,2025,Delhi,West Delhi,627,169,22,818,1170,11126,12296,15.031784841075794,13.601466992665037,14.031784841075794,12.601466992665037,extreme_attraction,Q4,10-20,High,False
110016,2025,Delhi,South Delhi,184,60,27,271,152,1724,1876,6.922509225092251,6.361623616236162,5.922509225092251,5.361623616236162,very_high_attraction,Q2,5-10,Medium,False
110017,2025,Delhi,South Delhi,996,307,117,1420,980,10622,11602,8.170422535211268,7.480281690140845,7.170422535211268,6.480281690140845,very_high_attraction,Q2,5-10,Very High,False
110018,2025,Delhi,West Delhi,2324,752,162,3238,1493,15270,16763,5.176961087090797,4.715873996294008,4.176961087090797,3.715873996294008,high_attraction,Q1,2-5,Very High,False
110019,2025,Delhi,South Delhi,552,116,14,682,1594,16653,18247,26.755131964809383,24.417888563049853,25.755131964809383,23.417888563049853,extreme_attraction,Q4,20-50,High,False
110020,2025,Delhi,South Delhi,268,97,7,372,198,2055,2253,6.056451612903226,5.524193548387097,5.056451612903226,4.524193548387097,very_high_attraction,Q1,5-10,Medium,False
110021,2025,Delhi,South West Delhi,152,56,46,254,249,1531,1780,7.007874015748032,6.02755905511811,6.007874015748032,5.02755905511811,very_high_attraction,Q2,5-10,Medium,False
110022,2025,Delhi,South West Delhi,149,27,14,190,422,2911,3333,17.542105263157893,15.321052631578947,16.542105263157893,14.321052631578947,extreme_attraction,Q4,10-20,Medium,False
110023,2025,Delhi,South West Delhi,98,24,11,133,211,1876,2087,15.691729323308271,14.105263157894736,14.691729323308271,13.105263157894736,extreme_attraction,Q4,10-20,Medium,False
110024,2025,Delhi,South Delhi,196,72,52,320,99,1591,1690,5.28125,4.971875,4.28125,3.971875,high_attraction,Q1,2-5,Medium,False
110025,2025,Delhi,South Delhi,871,285,11,1167,2760,24145,26905,23.05484147386461,20.6898029134533,22.05484147386461,19.6898029134533,extreme_attraction,Q4,20-50,Very High,False
110026,2025,Delhi,West Delhi,87,24,6,117,102,1179,1281,10.948717948717947,10.076923076923077,9.948717948717947,9.076923076923077,very_high_attraction,Q3,5-10,Medium,False
110027,2025,Delhi,West Delhi,740,226,43,1009,1148,12041,13189,13.07135777998018,11.933597621407332,12.07135777998018,10.933597621407332,extreme_attraction,Q3,10-20,Very High,False
110028,2025,Delhi,South West Delhi,119,27,1,147,203,2000,2203,14.986394557823129,13.605442176870747,13.986394557823129,12.605442176870747,extreme_attraction,Q4,10-20,Medium,False
110029,2025,Delhi,South West Delhi,135,30,23,188,81,1157,1238,6.585106382978723,6.154255319148936,5.585106382978723,5.154255319148936,very_high_attraction,Q1,5-10,Medium,False
110030,2025,Delhi,South Delhi,636,221,47,904,562,5711,6273,6.939159292035399,6.317477876106195,5.939159292035399,5.317477876106195,very_high_attraction,Q2,5-10,High,False
110031,2025,Delhi,East Delhi,409,134,6,549,3136,17371,20507,37.35336976320583,31.64116575591985,36.35336976320583,30.64116575591985,extreme_attraction,Q4,20-50,High,True
110032,2025,Delhi,North East Delhi,1550,565,56,2171,2189,14036,16225,7.473514509442653,6.465223399355136,6.473514509442653,5.465223399355136,very_high_attraction,Q2,5-10,Very High,False
110033,2025,Delhi,North West Delhi,814,199,5,1018,3997,38251,42248,41.50098231827112,37.57465618860511,40.50098231827112,36.57465618860511,extreme_attraction,Q4,20-50,Very High,True
110034,2025,Delhi,North West Delhi,1630,566,122,2318,3802,26863,30665,13.229076790336498,11.588869715271786,12.229076790336498,10.588869715271786,extreme_attraction,Q3,10-20,Very High,False
110035,2025,Delhi,North West Delhi,255,60,1,316,754,7249,8003,25.325949367088608,22.93987341772152,24.325949367088608,21.93987341772152,extreme_attraction,Q4,20-50,Medium,False
110036,2025,Delhi,North West Delhi,387,92,4,483,1410,6952,8362,17.312629399585923,14.393374741200828,16.312629399585923,13.393374741200828,extreme_attraction,Q4,10-20,Medium,False
110037,2025,Delhi,South West Delhi,763,338,65,1166,2028,10371,12399,10.633790737564322,8.89451114922813,9.633790737564322,7.89451114922813,very_high_attraction,Q3,5-10,Very High,False
110038,2025,Delhi,South West Delhi,39,13,0,52,189,1226,1415,27.21153846153846,23.57692307692308,26.21153846153846,22.57692307692308,extreme_attraction,Q4,20-50,Low,False
110039,2025,Delhi,North West Delhi,902,368,44,1314,3021,14564,17585,13.382800608828006,11.08371385083714,12.382800608828006,10.08371385083714,extreme_attraction,Q3,10-20,Very High,False
110040,2025,Delhi,North West Delhi,1292,824,92,2208,3488,13271,16759,7.590126811594203,6.010416666666667,6.590126811594203,5.010416666666667,very_high_attraction,Q2,5-10,Very High,False
110041,2025,Delhi,West Delhi,2115,629,22,2766,7204,35266,42470,15.354302241503976,12.749819233550252,14.354302241503976,11.749819233550252,extreme_attraction,Q4,10-20,Very High,False
110042,2025,Delhi,North West Delhi,1061,319,7,1387,4551,27811,32362,23.332372025955294,20.05118961788032,22.332372025955294,19.05118961788032,extreme_attraction,Q4,20-50,Very High,False
110043,2025,Delhi,West Delhi,1127,326,9,1462,5351,36823,42174,28.846785225718197,25.18673050615595,27.846785225718197,24.18673050615595,extreme_attraction,Q4,20-50,Very High,False
110044,2025,Delhi,South Delhi,1412,368,12,1792,5792,39991,45783,25.548549107142858,22.31640625,24.548549107142858,21.31640625,extreme_attraction,Q4,20-50,Very High,False
110045,2025,Delhi,South West Delhi,2158,688,138,2984,3692,31795,35487,11.892426273458446,10.655160857908848,10.892426273458446,9.655160857908848,extreme_attraction,Q3,10-20,Very High,False
110046,2025,Delhi,South West Delhi,282,73,7,362,1918,15741,17659,48.78176795580111,43.48342541436464,47.78176795580111,42.48342541436464,extreme_attraction,Q4,20-50,Medium,True
110047,2025,Delhi,South Delhi,234,62,4,300,857,5243,6100,20.33333333333333,17.476666666666667,19.33333333333333,16.476666666666667,extreme_attraction,Q4,10-20,Medium,False
110048,2025,Delhi,South Delhi,129,34,42,205,131,2057,2188,10.673170731707318,10.034146341463414,9.673170731707318,9.034146341463414,very_high_attraction,Q3,5-10,Medium,False
110049,2025,Delhi,South Delhi,160,23,9,192,139,1461,1600,8.333333333333334,7.609375,7.333333333333334,6.609375,very_high_attraction,Q2,5-10,Medium,False
110051,2025,Delhi,East Delhi,608,176,22,806,1913,17476,19389,24.055831265508687,21.68238213399504,23.055831265508687,20.68238213399504,extreme_attraction,Q4,20-50,High,False
110052,2025,Delhi,North West Delhi,438,91,4,533,1610,16857,18467,34.647279549718576,31.626641651031896,33.647279549718576,30.626641651031896,extreme_attraction,Q4,20-50,High,True
110053,2025,Delhi,East Delhi,2649,1140,20,3809,3173,21785,24958,6.5523759516933575,5.719348910475191,5.5523759516933575,4.719348910475191,very_high_attraction,Q1,5-10,Very High,False
110054,2025,Delhi,North Delhi,247,85,15,347,227,1873,2100,6.051873198847262,5.3976945244956775,5.051873198847262,4.3976945244956775,very_high_attraction,Q1,5-10,Medium,False
110055,2025,Delhi,Central Delhi,572,300,36,908,537,5225,5762,6.345814977973569,5.754405286343612,5.345814977973569,4.754405286343612,very_high_attraction,Q1,5-10,High,False
110056,2025,Delhi,North West Delhi,26,6,1,33,22,237,259,7.848484848484849,7.181818181818182,6.848484848484849,6.181818181818182,very_high_attraction,Q2,5-10,Low,False
110057,2025,Delhi,South West Delhi,145,43,24,212,180,2385,2565,12.099056603773583,11.25,11.099056603773583,10.25,extreme_attraction,Q3,10-20,Medium,False
110058,2025,Delhi,West Delhi,152,35,3,190,197,2049,2246,11.821052631578947,10.784210526315787,10.821052631578947,9.784210526315787,extreme_attraction,Q3,10-20,Medium,False
110059,2025,Delhi,West Delhi,7297,2425,740,10462,11402,104241,115643,11.053622634295548,9.963773657044545,10.053622634295548,8.963773657044543,extreme_attraction,Q3,10-20,Very High,False
110060,2025,Delhi,Central Delhi,42,9,2,53,42,646,688,12.9811320754717,12.18867924528302,11.9811320754717,11.18867924528302,extreme_attraction,Q3,10-20,Low,False
110061,2025,Delhi,South West Delhi,281,173,97,551,182,1580,1762,3.1978221415607986,2.867513611615245,2.1978221415607986,1.8675136116152449,high_attraction,Q1,2-5,High,False
110062,2025,Delhi,South Delhi,2081,519,22,2622,3713,47075,50788,19.369946605644547,17.953852021357743,18.369946605644547,16.953852021357743,extreme_attraction,Q4,10-20,Very High,False
110063,2025,Delhi,West Delhi,316,66,7,389,1893,16259,18152,46.66323907455013,41.79691516709512,45.66323907455013,40.79691516709512,extreme_attraction,Q4,20-50,Medium,True
110064,2025,Delhi,South West Delhi,119,38,4,161,336,3631,3967,24.63975155279503,22.5527950310559,23.63975155279503,21.5527950310559,extreme_attraction,Q4,20-50,Medium,False
110065,2025,Delhi,South Delhi,513,151,56,720,293,3026,3319,4.609722222222223,4.2027777777777775,3.6097222222222234,3.202777777777777,high_attraction,Q1,2-5,High,False
110066,2025,Delhi,South West Delhi,34,9,10,53,69,502,571,10.773584905660377,9.471698113207546,9.773584905660377,8.471698113207546,very_high_attraction,Q3,5-10,Low,False
